5.276 4.748 0.118 0.000 0.000 -0.224 0.975
-12.747 10.581 0.118 0.000 0.000 0.792 0.610
-24.123 1.902 0.118 0.000 0.000 -0.806 0.592
-38.808 4.540 0.118 0.000 0.000 -0.735 0.678
-12.463 2.436 0.118 0.000 0.000 -0.728 0.686
-0.031 2.660 0.118 0.000 0.000 -0.844 0.537
