10
0 REF -0.0191 0.0232 0.0500 0.0000 0.0000 -0.0066 1.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 1.0000
1 DOCK -0.0185 0.0225 0.0000 0.0000 0.0000 -0.0063 1.0000 2.0000 190.0000 2.0000 190.0000 0.2000 180.0000 2.0000 190.0000 2.0000 1.0000
2 STN1 -5.0906 0.3559 0.0000 0.0000 0.0000 0.9982 0.0602 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
3 STN2 -0.3570 8.7972 0.0000 0.0000 0.0000 -0.6966 0.7175 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 1.0000
4 STN3 -4.0446 8.9150 -0.0000 0.0000 0.0000 -0.7235 0.6903 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 1.0000
5 STN4 -7.4311 10.2334 0.0000 0.0000 0.0000 0.6843 0.7292 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
6 STN5 -7.4704 -7.8437 -0.0000 0.0000 0.0000 -0.7289 0.6846 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
7 STN6 -5.5731 -30.5090 0.0000 0.0000 0.0000 -0.0167 0.9999 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
8 STN7 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0044 1.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
9 STN8 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0044 1.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
