[ INFO] [1546589495.948089465]:  BtNode : Special Move 74. CheckPlan
[ INFO] [1546589495.962491074]: **** CPlan 83 : x=3.425. y=2.987. rz=0.000. rw=1.000. dd=0.025. pd=2.010. ddt=2.069 Angle=0.566  *******
[ INFO] [1546589495.962633521]: **** CPlan 84 : x=3.448. y=2.998. rz=0.000. rw=1.000. dd=0.025. pd=2.035. ddt=2.094 Angle=0.565  *******
[ INFO] [1546589495.962725673]: **** CPlan 85 : x=3.471. y=3.008. rz=0.000. rw=1.000. dd=0.025. pd=2.059. ddt=2.119 Angle=0.563  *******
[ INFO] [1546589495.962820604]: **** CPlan 86 : x=3.494. y=3.017. rz=0.000. rw=1.000. dd=0.025. pd=2.084. ddt=2.144 Angle=0.561  *******
[ INFO] [1546589495.962884385]: **** CPlan 87 : x=3.517. y=3.026. rz=0.000. rw=1.000. dd=0.025. pd=2.109. ddt=2.169 Angle=0.558  *******
[ INFO] [1546589495.962941163]: **** CPlan 88 : x=3.541. y=3.035. rz=0.000. rw=1.000. dd=0.025. pd=2.133. ddt=2.194 Angle=0.556  *******
[ INFO] [1546589495.962997830]: **** CPlan 89 : x=3.564. y=3.044. rz=0.000. rw=1.000. dd=0.025. pd=2.158. ddt=2.219 Angle=0.554  *******
[ INFO] [1546589495.963052918]: **** CPlan 90 : x=3.587. y=3.053. rz=0.000. rw=1.000. dd=0.025. pd=2.182. ddt=2.244 Angle=0.552  *******
[ INFO] [1546589495.963119710]: **** CPlan 91 : x=3.607. y=3.069. rz=0.000. rw=1.000. dd=0.025. pd=2.207. ddt=2.269 Angle=0.553  *******
[ INFO] [1546589495.963182662]: **** CPlan 92 : x=3.629. y=3.081. rz=0.000. rw=1.000. dd=0.025. pd=2.232. ddt=2.294 Angle=0.553  *******
[ INFO] [1546589495.963245368]: **** CPlan 93 : x=3.654. y=3.084. rz=0.000. rw=1.000. dd=0.025. pd=2.255. ddt=2.319 Angle=0.548  *******
[ INFO] [1546589495.963307579]: **** CPlan 94 : x=3.678. y=3.088. rz=0.000. rw=1.000. dd=0.025. pd=2.278. ddt=2.344 Angle=0.544  *******
[ INFO] [1546589495.963387926]: **** CPlan 95 : x=3.703. y=3.084. rz=0.000. rw=1.000. dd=0.025. pd=2.297. ddt=2.369 Angle=0.537  *******
[ INFO] [1546589495.963446843]: **** CPlan 96 : x=3.726. y=3.075. rz=0.000. rw=1.000. dd=0.025. pd=2.312. ddt=2.394 Angle=0.528  *******
[ INFO] [1546589495.963507390]: **** CPlan 97 : x=3.751. y=3.071. rz=0.000. rw=1.000. dd=0.025. pd=2.332. ddt=2.419 Angle=0.522  *******
[ INFO] [1546589495.963594651]: **** CPlan 98 : x=3.776. y=3.067. rz=0.000. rw=1.000. dd=0.025. pd=2.352. ddt=2.444 Angle=0.515  *******
[ INFO] [1546589495.963682138]: **** CPlan 99 : x=3.800. y=3.065. rz=0.000. rw=1.000. dd=0.025. pd=2.372. ddt=2.469 Angle=0.509  *******
[ INFO] [1546589495.963756784]: **** CPlan 100 : x=3.825. y=3.062. rz=0.000. rw=1.000. dd=0.025. pd=2.392. ddt=2.494 Angle=0.503  *******
[ INFO] [1546589495.963840217]: **** CPlan 101 : x=3.850. y=3.060. rz=0.000. rw=1.000. dd=0.025. pd=2.413. ddt=2.519 Angle=0.497  *******
[ INFO] [1546589495.963916180]: **** CPlan 102 : x=3.875. y=3.058. rz=0.000. rw=1.000. dd=0.025. pd=2.434. ddt=2.544 Angle=0.491  *******
[ INFO] [1546589495.963995348]: **** CPlan 103 : x=3.900. y=3.056. rz=0.000. rw=1.000. dd=0.025. pd=2.456. ddt=2.569 Angle=0.486  *******
[ INFO] [1546589495.964072034]: **** CPlan 104 : x=3.925. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.477. ddt=2.594 Angle=0.481  *******
[ INFO] [1546589495.964145980]: **** CPlan 105 : x=3.950. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.499. ddt=2.619 Angle=0.476  *******
[ INFO] [1546589495.964220278]: **** CPlan 106 : x=3.975. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.522. ddt=2.644 Angle=0.472  *******
[ INFO] [1546589495.964294730]: **** CPlan 107 : x=4.000. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.544. ddt=2.669 Angle=0.467  *******
[ INFO] [1546589495.964367735]: **** CPlan 108 : x=4.025. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.566. ddt=2.694 Angle=0.463  *******
[ INFO] [1546589495.964442967]: **** CPlan 109 : x=4.050. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.589. ddt=2.719 Angle=0.459  *******
[ INFO] [1546589495.964533668]: **** CPlan 110 : x=4.075. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.611. ddt=2.744 Angle=0.454  *******
[ INFO] [1546589495.964619998]: **** CPlan 111 : x=4.100. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.633. ddt=2.769 Angle=0.450  *******
[ INFO] [1546589495.964695400]: **** CPlan 112 : x=4.125. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.656. ddt=2.794 Angle=0.446  *******
[ INFO] [1546589495.964773756]: **** CPlan 113 : x=4.150. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.678. ddt=2.819 Angle=0.442  *******
[ INFO] [1546589495.964856949]: **** CPlan 114 : x=4.175. y=3.055. rz=0.000. rw=1.000. dd=0.025. pd=2.701. ddt=2.844 Angle=0.438  *******
[ INFO] [1546589495.964937418]: **** CPlan 115 : x=4.200. y=3.054. rz=0.000. rw=1.000. dd=0.025. pd=2.724. ddt=2.869 Angle=0.434  *******
[ INFO] [1546589495.965008418]: **** CPlan 116 : x=4.225. y=3.054. rz=0.000. rw=1.000. dd=0.025. pd=2.746. ddt=2.894 Angle=0.430  *******
[ INFO] [1546589495.965083460]: **** CPlan 117 : x=4.250. y=3.054. rz=0.000. rw=1.000. dd=0.025. pd=2.769. ddt=2.919 Angle=0.426  *******
[ INFO] [1546589495.965156547]: **** CPlan 118 : x=4.275. y=3.054. rz=0.000. rw=1.000. dd=0.025. pd=2.791. ddt=2.944 Angle=0.423  *******
[ INFO] [1546589495.965229386]: **** CPlan 119 : x=4.300. y=3.053. rz=0.000. rw=1.000. dd=0.025. pd=2.814. ddt=2.969 Angle=0.419  *******
[ INFO] [1546589495.965304949]: **** CPlan 120 : x=4.325. y=3.053. rz=0.000. rw=1.000. dd=0.025. pd=2.837. ddt=2.994 Angle=0.415  *******
[ INFO] [1546589495.965378451]: **** CPlan 121 : x=4.350. y=3.053. rz=0.000. rw=1.000. dd=0.025. pd=2.860. ddt=3.019 Angle=0.411  *******
[ INFO] [1546589495.965455693]: **** CPlan 122 : x=4.375. y=3.052. rz=0.000. rw=1.000. dd=0.025. pd=2.882. ddt=3.044 Angle=0.408  *******
[ INFO] [1546589495.965528646]: **** CPlan 123 : x=4.400. y=3.051. rz=0.000. rw=1.000. dd=0.025. pd=2.905. ddt=3.069 Angle=0.404  *******
[ INFO] [1546589495.965621783]: **** CPlan 124 : x=4.425. y=3.051. rz=0.000. rw=1.000. dd=0.025. pd=2.928. ddt=3.094 Angle=0.401  *******
[ INFO] [1546589495.965706830]: **** CPlan 125 : x=4.450. y=3.050. rz=0.000. rw=1.000. dd=0.025. pd=2.950. ddt=3.119 Angle=0.397  *******
[ INFO] [1546589495.965853339]: **** CPlan 126 : x=4.500. y=3.050. rz=0.000. rw=1.000. dd=0.050. pd=2.997. ddt=3.169 Angle=0.391  *******
[ INFO] [1546589495.965930297]: **** CPlan 127 : x=4.550. y=3.000. rz=0.000. rw=1.000. dd=0.071. pd=3.025. ddt=3.240 Angle=0.369  *******
[ INFO] [1546589495.966017574]: **** CPlan 128 : x=4.600. y=2.950. rz=0.000. rw=1.000. dd=0.071. pd=3.054. ddt=3.310 Angle=0.348  *******
[ INFO] [1546589495.966098893]: **** CPlan 129 : x=4.650. y=2.950. rz=0.000. rw=1.000. dd=0.050. pd=3.101. ddt=3.360 Angle=0.342  *******
[ INFO] [1546589495.966181396]: **** CPlan 130 : x=4.700. y=2.950. rz=0.000. rw=1.000. dd=0.050. pd=3.148. ddt=3.410 Angle=0.337  *******
[ INFO] [1546589495.966247146]: **** CPlan 131 : x=4.750. y=2.950. rz=0.000. rw=1.000. dd=0.050. pd=3.195. ddt=3.460 Angle=0.332  *******
[ INFO] [1546589495.966303146]: **** CPlan 132 : x=4.800. y=2.950. rz=0.000. rw=1.000. dd=0.050. pd=3.243. ddt=3.510 Angle=0.327  *******
[ INFO] [1546589495.966380046]: **** CPlan 133 : x=4.850. y=2.950. rz=0.000. rw=1.000. dd=0.050. pd=3.290. ddt=3.560 Angle=0.322  *******
[ INFO] [1546589495.966455783]: **** CPlan 134 : x=4.900. y=2.900. rz=0.000. rw=1.000. dd=0.071. pd=3.322. ddt=3.631 Angle=0.303  *******
[ INFO] [1546589495.966529688]: **** CPlan 135 : x=4.950. y=2.900. rz=0.000. rw=1.000. dd=0.050. pd=3.370. ddt=3.681 Angle=0.298  *******
[ INFO] [1546589495.966605980]: **** CPlan 136 : x=5.000. y=2.900. rz=0.000. rw=1.000. dd=0.050. pd=3.418. ddt=3.731 Angle=0.294  *******
[ INFO] [1546589495.966680757]: **** CPlan 137 : x=5.050. y=2.900. rz=0.000. rw=1.000. dd=0.050. pd=3.466. ddt=3.781 Angle=0.290  *******
[ INFO] [1546589495.966777752]: **** CPlan 138 : x=5.100. y=2.900. rz=0.000. rw=1.000. dd=0.050. pd=3.514. ddt=3.831 Angle=0.286  *******
[ INFO] [1546589495.966851866]: **** CPlan 139 : x=5.150. y=2.900. rz=0.000. rw=1.000. dd=0.050. pd=3.562. ddt=3.881 Angle=0.282  *******
[ INFO] [1546589495.966917746]: **** CPlan 140 : x=5.200. y=2.900. rz=0.000. rw=1.000. dd=0.050. pd=3.610. ddt=3.931 Angle=0.278  *******
[ INFO] [1546589495.967017241]: **** CPlan 141 : x=5.250. y=2.850. rz=0.000. rw=1.000. dd=0.071. pd=3.645. ddt=4.002 Angle=0.261  *******
[ INFO] [1546589495.967093431]: **** CPlan 142 : x=5.300. y=2.850. rz=0.000. rw=1.000. dd=0.050. pd=3.693. ddt=4.052 Angle=0.258  *******
[ INFO] [1546589495.967177394]: **** CPlan 143 : x=5.350. y=2.850. rz=0.000. rw=1.000. dd=0.050. pd=3.741. ddt=4.102 Angle=0.254  *******
[ INFO] [1546589495.967250339]: **** CPlan 144 : x=5.400. y=2.850. rz=0.000. rw=1.000. dd=0.050. pd=3.790. ddt=4.152 Angle=0.251  *******
[ INFO] [1546589495.967330307]: **** CPlan 145 : x=5.450. y=2.850. rz=0.000. rw=1.000. dd=0.050. pd=3.838. ddt=4.202 Angle=0.248  *******
[ INFO] [1546589495.967403188]: **** CPlan 146 : x=5.500. y=2.850. rz=0.000. rw=1.000. dd=0.050. pd=3.887. ddt=4.252 Angle=0.245  *******
