0.280000,23.347552
0.281000,23.350412
0.282000,23.353260
0.283000,23.356096
0.284000,23.358921
0.285000,23.361734
0.286000,23.364536
0.287000,23.367328
0.288000,23.370109
0.289000,23.372879
0.290000,23.375640
0.291000,23.378391
0.292000,23.381132
0.293000,23.383863
0.294000,23.386586
0.295000,23.389299
0.296000,23.392004
0.297000,23.394700
0.298000,23.397387
0.299000,23.400067
0.300000,23.402738
0.301000,23.405401
0.302000,23.408057
0.303000,23.410706
0.304000,23.413347
0.305000,23.415981
0.306000,23.418608
0.307000,23.421229
0.308000,23.423843
0.309000,23.426450
0.310000,23.429052
0.311000,23.431647
0.312000,23.434236
0.313000,23.436820
0.314000,23.439398
0.315000,23.441970
0.316000,23.444538
0.317000,23.447100
0.318000,23.449657
0.319000,23.452209
0.320000,23.454757
0.321000,23.457300
0.322000,23.459838
0.323000,23.462372
0.324000,23.464902
0.325000,23.467428
0.326000,23.469950
0.327000,23.472468
0.328000,23.474983
0.329000,23.477494
0.330000,23.480001
0.331000,23.482505
0.332000,23.485006
0.333000,23.487504
0.334000,23.489999
0.335000,23.492491
0.336000,23.494980
0.337000,23.497466
0.338000,23.499950
0.339000,23.502431
0.340000,23.504909
0.341000,23.507386
0.342000,23.509860
0.343000,23.512332
0.344000,23.514802
0.345000,23.517269
0.346000,23.519735
0.347000,23.522200
0.348000,23.524662
0.349000,23.527122
0.350000,23.529582
0.351000,23.532039
0.352000,23.534495
0.353000,23.536950
0.354000,23.539403
0.355000,23.541855
0.356000,23.544306
0.357000,23.546755
0.358000,23.549204
0.359000,23.551651
0.360000,23.554098
0.361000,23.556544
0.362000,23.558988
0.363000,23.561432
0.364000,23.563875
0.365000,23.566318
0.366000,23.568760
0.367000,23.571201
0.368000,23.573641
0.369000,23.576081
0.370000,23.578521
0.371000,23.580960
0.372000,23.583398
0.373000,23.585836
0.374000,23.588274
0.375000,23.590711
0.376000,23.593149
0.377000,23.595585
0.378000,23.598022
0.379000,23.600458
0.380000,23.602895
0.381000,23.605331
0.382000,23.607767
0.383000,23.610202
0.384000,23.612638
0.385000,23.615074
0.386000,23.617509
0.387000,23.619945
0.388000,23.622380
0.389000,23.624816
0.390000,23.627251
0.391000,23.629687
0.392000,23.632122
0.393000,23.634558
0.394000,23.636993
0.395000,23.639429
0.396000,23.641865
0.397000,23.644300
0.398000,23.646736
0.399000,23.649172
0.400000,23.651608
0.401000,23.654044
0.402000,23.656480
0.403000,23.658916
0.404000,23.661353
0.405000,23.663789
0.406000,23.666226
0.407000,23.668662
0.408000,23.671099
0.409000,23.673536
0.410000,23.675972
0.411000,23.678409
0.412000,23.680846
0.413000,23.683283
0.414000,23.685720
0.415000,23.688157
0.416000,23.690594
0.417000,23.693031
0.418000,23.695468
0.419000,23.697905
0.420000,23.700342
0.421000,23.702779
0.422000,23.705215
0.423000,23.707652
0.424000,23.710089
0.425000,23.712525
0.426000,23.714962
0.427000,23.717398
0.428000,23.719834
0.429000,23.722270
0.430000,23.724706
0.431000,23.727142
0.432000,23.729577
0.433000,23.732012
0.434000,23.734447
0.435000,23.736881
0.436000,23.739315
0.437000,23.741749
0.438000,23.744183
0.439000,23.746616
0.440000,23.749049
0.441000,23.751481
0.442000,23.753913
0.443000,23.756344
0.444000,23.758775
0.445000,23.761205
0.446000,23.763635
0.447000,23.766064
0.448000,23.768493
0.449000,23.770921
0.450000,23.773348
0.451000,23.775775
0.452000,23.778201
0.453000,23.780626
0.454000,23.783050
0.455000,23.785474
0.456000,23.787897
0.457000,23.790319
0.458000,23.792740
0.459000,23.795160
0.460000,23.797579
0.461000,23.799998
0.462000,23.802415
0.463000,23.804831
0.464000,23.807246
0.465000,23.809661
0.466000,23.812074
0.467000,23.814486
0.468000,23.816896
0.469000,23.819306
0.470000,23.821714
0.471000,23.824121
0.472000,23.826527
0.473000,23.828932
0.474000,23.831335
0.475000,23.833737
