10
0 REF 0.0068 0.0046 0.0000 0.0000 0.0000 -0.0010 1.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 1.0000
1 DOCK 0.0068 0.0046 -0.0000 0.0000 0.0000 -0.0010 1.0000 2.0000 190.0000 2.0000 190.0000 0.3000 180.0000 2.0000 190.0000 2.0000 1.0000
2 STN1 -5.1281 -0.0118 -0.0000 0.0000 0.0000 1.0000 0.0042 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
3 STN2 -1.0207 8.8939 0.0000 0.0000 0.0000 -0.6982 0.7159 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 1.0000
4 STN3 -4.7585 8.6515 0.0000 0.0000 0.0000 -0.6801 0.7331 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 1.0000
5 STN4 -7.4091 10.3080 0.0500 0.0000 0.0000 0.7166 0.6975 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
6 STN5 -6.6757 -24.7939 0.0000 0.0000 0.0000 -0.6950 0.7190 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
7 STN6 -1.7897 -30.7672 0.0000 0.0000 0.0000 0.0087 1.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
8 STN7 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0044 1.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
9 STN8 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0044 1.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 2.0000 190.0000 0.0000 1.0000
